flightNumber,originIATA,destinationIATA,airline,aircraftID,year,month
65374,ZRH,AKL,LATAM,22UWBHK7XLM011054,2020,08
12789,LAX,CAI,LATAM,WF0VBRXLAXX771817,2020,08
81895,DJE,IAH,Emirates,XXVYX71RVCAZ85847,2020,08
24737,YYZ,RAK,Qatar,HTXGE9YW2HH161039,2020,08
10724,KTA,FCO,Qatar,T1ALRYA284CD66286,2020,08
34269,MRU,NTL,Emirates,NWRZF6SN2JVP70648,2020,08
24203,BWI,HBE,American,TSK0RU09DLV381046,2020,08
70271,SCL,ARN,Iberia,M61P2ET6W5NY69616,2020,08
29869,PMR,SAN,British Airways,DBYLNTYGZXAC86241,2020,08
72176,SCL,PHX,Iberia,NF1KDCUDL9Y453660,2020,08
25390,FOR,DCA,American,03489DFTPUBS70588,2020,08
22706,DOH,DJE,LATAM,DSYVWDXZFDRC62272,2020,08
13936,ICN,GRU,British Airways,RK2D8HDHMLT491082,2020,08
91781,NTL,MEL,LATAM,K7KCNWMB78TN98375,2020,08
81167,JNB,LIS,American,XACU3XLC60AL14793,2020,08
73679,ORD,MAN,American,9C4AEJD3V1L511875,2020,08
72383,IAH,BSB,Iberia,KAXM5WRHB3A286408,2020,08
98645,AYT,FOR,British Airways,9C5TMBUW9RKS85408,2020,08
26310,SZX,LGW,Iberia,7YRJZ0E0N4M928756,2020,08
34585,SSH,CHC,Qatar,7BLSSZNZNVKH96077,2020,08
36061,SGN,CUN,LATAM,4Y1RUU1NW1ZH81354,2020,08
42053,TIJ,YVR,Emirates,8BWCX29KBHST83359,2020,08
20153,BNE,ZQN,Qatar,Z6K0MJHM0VV233681,2020,08
13949,FCO,KMG,Emirates,NXYK5LJU8VW371807,2020,08
93769,JFK,MTY,Qatar,WJEF1D470GU975141,2020,09
16504,HBE,LAS,British Airways,L0EMNXW2UJSN69742,2020,09
36255,BSB,AGP,LATAM,TUP3WUC7C6DA68051,2020,09
61031,KTA,ATH,American,VX3KKS3CGPYH33727,2020,09
38200,IAH,SIN,LATAM,8MD5HKVWTEK273920,2020,09
98810,SYD,NPE,Qatar,ETMURFVGXTLB40811,2020,09
18597,CKG,NKG,Qatar,X63NZT9UXAKK55879,2020,09
82248,MCY,RUN,American,00XGPMKDZWG974595,2020,09
40009,LIM,BKK,Emirates,56A8G84MVLUU76737,2020,09
55076,TSV,EZE,LATAM,6Z5UFAYU66NV59191,2020,09
53262,MAD,CKG,British Airways,M7P8XG7TPXWR76338,2020,09
46204,RUN,MEL,British Airways,PGUHA5S4VKS855237,2020,09
41258,LAX,DEL,British Airways,7B9KJYTBSXYP12907,2020,09
76313,PMI,SVO,American,1AJM3B2TJZA383604,2020,09
94649,MTY,MEX,LATAM,3LY0GYE20NC852443,2020,09
85499,WLG,ATL,American,A10BVHL2HGZS71304,2020,09
94530,AGP,HGH,Qatar,C3MKD6N9D4RV14791,2020,09
22944,HAV,CAN,LATAM,RYR774UFH5CE67630,2020,09
18942,MAN,NSN,Emirates,V96EBSF7VVYC77502,2020,09
34782,SGN,ADD,Emirates,P8MMY0ZAJ5SZ11101,2020,09
69407,TUN,FCO,Iberia,0X142MLUX2HM96442,2020,09
72221,SFO,ACC,American,MTJ3UZS53GA090426,2020,09
91888,LST,GDL,Qatar,7TAFS7AENJFC89462,2020,09
18890,NSN,LAX,Qatar,JXV7BWTL2REJ84292,2020,09
28115,PEK,CWB,Emirates,N190KJ9FSZKR40490,2020,09
44536,HKG,DMK,LATAM,1EFPKSPU5UXT36622,2020,09
63085,BWI,DOH,British Airways,3AMNLEM6EEWK81048,2020,09
58947,CAI,CDG,Qatar,EZJ70D01YRJU16427,2020,09
84514,HKG,DJE,Iberia,B3GL0EA8HSGT85748,2020,09
63687,HKG,IST,British Airways,AMWJ9RLTKZTC92218,2020,09
62968,FLN,SLC,Qatar,FNXFFZKLXNZ894173,2020,10
93091,MRU,ZRH,Iberia,L771636T46M247537,2020,10
57828,SZX,CGH,British Airways,NRTPPURU0NDL74203,2020,10
26423,AGP,SCL,Qatar,YUVU6M0U1XKG17638,2020,10
82525,VIE,ARN,Iberia,EFW1MRUC9SPA30449,2020,10
43124,CLT,VIE,American,YNHM4JARSMSZ77717,2020,10
23521,PVG,TIJ,LATAM,8WEKFKX5JKF089108,2020,10
32112,PEK,FOR,Emirates,33JUTC8M9AYL31374,2020,10
52123,SAW,KIX,British Airways,500AFYLAWPH525679,2020,10
88617,CLT,SYD,American,GAHKWW5SJRGW47970,2020,10
75295,DCA,MUN,Emirates,39P1FBJ2TZUT40630,2020,10
76167,CLT,MEX,LATAM,XSF0L11LX9N173325,2020,10
35187,DKR,ROK,Qatar,YMKEKYVJH1R765741,2020,10
50578,BKK,FRA,Emirates,W3GCY0SEDTZR20533,2020,10
84282,SIN,PHX,Emirates,RZ3KY8X34WNS89001,2020,10
12063,BOG,MDW,American,DGXENXVNCFZJ34021,2020,10
29172,ADD,SEA,American,WT56UJDJECRL79365,2020,10
11201,NTL,ORN,LATAM,XSB92711RJCZ74711,2020,10
65447,SHA,NTL,British Airways,1L7R52YDSKSN37606,2020,10
52158,DEL,RUN,LATAM,CVJC208J75SJ87651,2020,10
47711,AGA,MRU,British Airways,FEZ9LX7RDEZL56350,2020,10
48832,TIJ,ROK,Qatar,BM6BFR1SKYZL92724,2020,10
64429,YYZ,DFW,Qatar,1H0EV5TZA2CW45647,2020,10
24835,BWI,AGP,LATAM,UGCXEPWYKUE421854,2020,10
85124,HTI,MUC,American,DYGD8CJ86JNK64410,2020,10
40763,AGA,RAK,British Airways,7SA759MXWZWT88474,2020,10
68944,EZE,BSB,Emirates,X4BGS9KNM8R780623,2020,10
72482,HBA,DAR,Qatar,75P6TYBDNPAC44112,2020,10
13340,DTW,DUD,Emirates,0C50JKKVNETZ81873,2020,10
91666,SVO,BOG,British Airways,PKAC4FJC5NRG86161,2020,10
43022,ARN,BSB,LATAM,TZ7YFAJN8LRJ58628,2020,11
50219,NKG,HEL,LATAM,G6MNHDSG3XPY93797,2020,11
30417,LIS,GYN,Iberia,H7E1Y09A2KWX66881,2020,11
71332,IAH,GDL,Emirates,BASL9RMBPWDT55368,2020,11
27329,MSP,ZQN,British Airways,Y02E0ATGKCJG22021,2020,11
99701,MCY,MEL,Qatar,CKZCAKUY1ACF65944,2020,11
23164,JNB,PHE,Emirates,ED8UKM0MHPXU36342,2020,11
96718,PEK,SEA,LATAM,MS0SKA3GU8UR99601,2020,11
24918,SAN,PHX,Iberia,3GDURU3HB0MP43030,2020,11
67693,NPE,PHX,American,EZBRZTRW0VDM78263,2020,11
87803,MCY,POA,Emirates,VBFDX2HMUDEM95098,2020,11
80783,AKL,CGH,Emirates,R5246C78NDXK30451,2020,11
84476,BSB,CAI,Qatar,1TD7815Z48A887708,2020,11
88556,MNL,DRW,LATAM,NKCBPLCPY8XL13553,2020,11
15130,DUS,PER,British Airways,WN9M68PESYF658376,2020,11
55112,MSP,SFO,American,FFR187THC4HB12427,2020,11
41224,ARN,CDG,Qatar,Y3ZMM5PJLKDB29238,2020,11
54174,ABJ,HAV,British Airways,LH2XDV67DFWN14480,2020,11
87726,ALG,GDL,British Airways,7SSPU2WKBXFD15803,2020,11
69681,BRU,BWI,Iberia,1X9BJJYGHGXE49358,2020,11
36728,ALG,DME,American,STZDHPEAUNZ512528,2020,11
14224,NTL,MXP,Iberia,7PV4G54S5TVL82173,2020,11
73750,DME,PHE,Emirates,GHHWYJFDA7AL27465,2020,11
18536,MRU,ORL,American,05V6TS9LUGHA38415,2020,11
70620,DUD,MCY,LATAM,S3VXYHB11EVE11084,2020,11
82029,IAH,BNE,Qatar,BSZ539328KU833003,2020,11
54028,HBA,PHL,American,VUGLB63MDBJF92238,2020,11
85379,DUR,VCP,British Airways,TJV2V2DDRWP532311,2020,11
64796,CUZ,SGN,Emirates,WG65VRP8ZFL191462,2020,11
19018,CLT,STN,Iberia,N7HVEY83WTBU57821,2020,11
47373,DUD,CHC,LATAM,PBY397MPA7UK61183,2020,12
46123,CAN,ZRH,British Airways,07M14ZVFY1ZU50948,2020,12
20907,KTA,ALG,Iberia,2GHFV98KWAZX36242,2020,12
95962,EWR,MRU,Emirates,NFZ4U1GUTTRL27548,2020,12
41776,ZRH,BNE,Qatar,MFT58WM6K4FM87048,2020,12
81879,RAK,NAN,Iberia,1B36F8G7RHKV92350,2020,12
90508,POA,TPE,Qatar,EKPYGSP2RYV360097,2020,12
59530,OOL,ATL,LATAM,GNY0866TAFLU43522,2020,12
41845,FLN,ZQN,Qatar,Y54H7PMW7DC228430,2020,12
73226,AKL,DFW,Iberia,YVNTYBUFR1CR55731,2020,12
95694,NKG,PTY,British Airways,KHH0Z4B15BFP94355,2020,12
16580,HTI,POA,LATAM,FVBS5SK33ZJV85334,2020,12
39675,CKG,MDW,Emirates,Y4F88GK9U2WW80512,2020,12
47306,MCO,TIJ,Qatar,HRXVH12A33C364872,2020,12
63033,GRU,JNB,American,DWN47C611DU411923,2020,12
96729,DEL,ZQN,LATAM,X9E78TEKBDR076906,2020,12
85744,SAW,FLN,Iberia,SFW20NB0N4GJ51825,2020,12
22339,AGA,DEL,Emirates,U6NU0UJ0YBF175788,2020,12
72341,PHE,ALG,LATAM,2VJN0AEWRPF231167,2020,12
28994,PVG,NPE,LATAM,BXTSH85JXDED63026,2020,12
70346,ZRH,ABJ,British Airways,XYZ44EFNBTZN63152,2020,12
94489,SIN,HTI,American,RVVGXJVUBEEA51467,2020,12
89415,CNF,MIR,LATAM,GYWV6FT6FGK411134,2020,12
89919,EBB,ICN,Emirates,U37G3UKTMMRU97305,2020,12
61123,CDG,AKL,LATAM,EJ0FU6T1FMLS19837,2020,12
25782,DME,HGH,Iberia,C3LN2RCB8ST598523,2020,12
19713,HBE,NTL,American,PFXA66L63YCG48588,2020,12
24104,CGK,PER,Qatar,23G7DKWYFNX172108,2020,12
61401,ALG,DEL,LATAM,BM7ZZGTDFWB158643,2020,12
60958,SLC,DLA,Iberia,HBHB0S3A0GFZ98322,2020,12
65128,OOL,NTL,British Airways,M4MAM9CB3LEA15442,2021,01
69328,DAR,AEP,British Airways,906YV4597LSA29683,2021,01
36371,LGA,LGA,Qatar,A2WKV7G0HSX353038,2021,01
23179,AEP,SLC,Emirates,C1SCB48TBFBN58467,2021,01
52067,MAD,PHE,Iberia,L2G2HBJAV1T083526,2021,01
10819,MCY,DJE,LATAM,4TJ8R43R9MRG73272,2021,01
79924,FLL,KIX,Iberia,PY5KM1URMYKE66762,2021,01
65846,MXP,ASP,Emirates,3UP4J1EUAFWR31445,2021,01
62719,NBO,AMS,American,F0UCU1DW7SAK24550,2021,01
76347,SJO,DTW,Qatar,4W5DB7921XEB37887,2021,01
53872,DKR,AEP,Iberia,U6UF5NGRJ5SE15118,2021,01
53007,GDL,BRU,Emirates,V4TJP390NWVD41353,2021,01
99693,HRG,FLN,American,YY0308D0YEY695111,2021,01
57135,DKR,CBR,Emirates,EF6F827875YV30442,2021,01
31785,PHL,BOM,Emirates,TPYTVPE7D9V667281,2021,01
38198,MXP,DFW,British Airways,J22HY4Y5GBKC54311,2021,01
36742,SFO,MAN,Qatar,ZPJPDEUM30SA15888,2021,01
41840,DMK,YYZ,Emirates,2N7DD0VKTVFM59684,2021,01
93451,AYT,RUN,British Airways,XKL3P96ZSLK986563,2021,01
37745,TIJ,OOL,Qatar,FG1T6TYKSLZP20845,2021,01
68853,LAS,ATH,Emirates,Y8YV853UYVUG96793,2021,01
65915,BSB,HTI,British Airways,3VYLC1CC1SM756793,2021,01
22728,CGH,CNS,Iberia,XYH3RMF92DDS77623,2021,01
60956,DUR,ROK,Emirates,E8JR4R6XHHSE69561,2021,01
67346,POM,TPE,Qatar,HWW2LUEP1YXJ38699,2021,01
36332,DXB,MEL,British Airways,93B86S1RLYSZ78091,2021,01
62852,GYN,CNS,Qatar,F9VTSJLB4AXK39067,2021,01
30646,ADL,ALG,British Airways,2A40FJDPHJYB65476,2021,01
32342,PTY,TUN,American,V18HM8AT0HGF44877,2021,01
99314,DXB,AKL,Iberia,BR1FAYE1GCPK17997,2021,01
28756,PHL,ABJ,LATAM,VPMJ1Z6V2EDX34074,2021,02
73397,DTW,AKL,American,81F8HT53ZVG180407,2021,02
36743,HRG,DTW,Emirates,CF7KGB42RTJT10933,2021,02
76119,POA,HND,American,FMC4MP87NPTC25560,2021,02
59454,CPH,DKR,British Airways,9ETX10VZ1GP744736,2021,02
51752,FLL,OOL,American,EY89TDP5WHG735339,2021,02
60626,BRU,HND,British Airways,5D7G91PMSFM065049,2021,02
51913,FOR,PVG,Emirates,JC5VZA9L0GUJ30950,2021,02
12839,DJE,ADL,American,6VGAGYXJR3EK27306,2021,02
56178,YYZ,DUD,American,SDHZ7F69HVF995373,2021,02
90571,JED,BOS,LATAM,64J8KV2XPKE513754,2021,02
90725,FLN,HEL,British Airways,TKW1K7U4RTE674595,2021,02
37506,MNL,KUL,American,DY89LV68LDT848961,2021,02
28694,BOS,PMI,LATAM,SVPSSMMFGRSU73179,2021,02
61737,KUL,AMS,Iberia,SR77L9YSUAVK85548,2021,02
54239,DRW,AKL,Emirates,GVMC7V87SMNR18167,2021,02
60578,ROK,MKY,LATAM,0MLE9PX0S2SZ81431,2021,02
24574,PER,SAW,Qatar,3HSR32XF3RKE90943,2021,02
40348,PHX,LHR,American,0T2HGTM6KPHF86835,2021,02
95923,STN,SVO,British Airways,2ML55SJLY0N264817,2021,02
31339,TUN,NRT,Qatar,ZVN9ZE8V8KKR51381,2021,02
25556,LOS,MNL,Iberia,UFF5TATAKCLG38536,2021,02
74447,CGK,REC,British Airways,XN8HH8PPVEYN86483,2021,02
67341,KUL,SCL,American,PAM8ZHL9S8BW82834,2021,02
37479,CBR,YYZ,LATAM,M4SAEM6NL1F620569,2021,02
27512,ORD,SHA,LATAM,GJMHA3NUMGGL34338,2021,02
85397,PVG,XIY,Emirates,9XRRHD6FL2XD69771,2021,02
40209,REC,TSV,Emirates,N92T5ZSZLMMX84519,2021,02
43073,SAW,RUN,LATAM,B67GHZDNDGF762179,2021,02
78727,NBO,KUL,American,TVTMJ12D16TX38490,2021,02
22782,LOS,KMG,American,N8U8F1YRZTKJ50311,2021,03
34986,JNB,BEL,Emirates,VN6EXMK9CNWZ34254,2021,03
71119,LHR,RUN,Qatar,PPKBWBYW54P987897,2021,03
53671,CAI,JED,Qatar,FW0GK0RY2JZG37583,2021,03
27022,EZE,GIG,British Airways,D70ZKJZRDWVH71862,2021,03
95813,PEK,KUL,Qatar,8L257WR1NCCZ42442,2021,03
88693,DME,CMN,Qatar,SWG5K3X4M0WV35253,2021,03
47042,HGH,LAS,LATAM,3ZSVSF2D86KT22701,2021,03
16991,MRU,NKG,Qatar,3Y93628RX2FZ42038,2021,03
13695,CMN,NSN,Iberia,119VZBEKE7UN43929,2021,03
37494,DFW,TPE,Qatar,74CHFDDH51TH98013,2021,03
33106,MDW,LHR,American,8WSRM5E0R0DR14791,2021,03
78363,SGN,DUR,LATAM,39XY5B5TDPK622350,2021,03
80489,BEL,JNB,American,A5ZZN5XVFAZT18314,2021,03
40033,SSA,LAX,Emirates,RGURH5Z7PNZT63674,2021,03
51285,SFO,NAN,American,KV9YCK4CT9B366343,2021,03
10176,GIG,FRA,LATAM,GDTF45TB4HGD93192,2021,03
90909,DEL,GIG,British Airways,CKFJ4UM0FMAT91464,2021,03
50419,MAD,HBA,Emirates,EFXRME4FC5SU82467,2021,03
96830,FLL,KRT,Qatar,7C98NYSSZHFA62678,2021,03
85209,ABJ,MXP,British Airways,0VMDFW9Z6JS047036,2021,03
32219,MCY,CGK,Emirates,0F4TN51NWKNM92257,2021,03
43537,ZQN,LAX,Iberia,TW12YC0KS1AU21985,2021,03
80024,DXB,CGK,Iberia,23XA9AHAY4HL42242,2021,03
29778,GYN,BOM,LATAM,RETC5JHCDEE594859,2021,03
61518,FRA,CNF,American,CLT18C34JCCN46679,2021,03
25684,FLL,SLC,British Airways,XZL4MFDS9EXN76701,2021,03
52702,CUZ,CPH,Iberia,22B4NR9KU4CE37751,2021,03
22130,PMI,AGP,American,HVR50DU29HP677177,2021,03
89532,FOR,LGW,Iberia,N1U363LT0HPZ93665,2021,03
14478,OOL,GYN,Qatar,586SFHZJ58XA57706,2021,04
97479,DUD,PMI,LATAM,H2FECGANHCDZ28051,2021,04
36920,SZX,CTU,Iberia,KLK27VPL36PB92248,2021,04
39368,MIA,MCY,Iberia,BBVTCKBSCNKC29143,2021,04
87827,CLT,TXL,LATAM,YA0MND841WCC52279,2021,04
69487,XIY,LAX,British Airways,LU8KBN6MVJVJ44768,2021,04
43191,MUN,REC,Iberia,A2KPPYMXMJYV58379,2021,04
63788,NBO,HGH,Qatar,VJ6X54DUZ7RH92039,2021,04
93362,MTY,GYN,LATAM,K28RAD5HJGF019492,2021,04
60845,MSP,DFW,American,B77BCUMS51NL82655,2021,04
39017,CJU,RUN,Iberia,UUDJV1JEHJGT76937,2021,04
84011,CTU,GIG,Qatar,1WEMSRDF4JV768745,2021,04
47103,IAD,HGH,Emirates,U4DLP3B1P7EL48586,2021,04
67290,DUR,DMK,LATAM,7JYKGEZXL8CY56647,2021,04
67261,PLZ,IAH,LATAM,JFEL5WNE3CDF93164,2021,04
14593,IAD,CPT,American,HGNCGZLLYUL387510,2021,04
23561,AMS,LHR,Emirates,B77BL4NHFVHY98161,2021,04
23049,BOG,NKG,Iberia,9GDLT2TC78HF50419,2021,04
49572,DFW,CUN,Iberia,GR44MGHTMVE494999,2021,04
41656,LOS,LIS,Qatar,51GFXAD7PJSE50309,2021,04
90117,VIE,BNE,Iberia,ZLC8KK7F54XS34753,2021,04
64330,MAD,ATH,Iberia,05MUEENG9ND287588,2021,04
80519,CGK,FOR,LATAM,H88YWUB40RK178906,2021,04
57835,TPE,MUC,American,N6X550SN2EU496715,2021,04
86369,SHA,CBR,Emirates,VX65NZZG7TLK77144,2021,04
87127,DFW,NTL,British Airways,KHVR3K8UB8GV28539,2021,04
54836,CAN,SIN,Emirates,7SWHF3DMSERR44648,2021,04
74104,BOS,PTY,Iberia,F55LLMVW2MZ085397,2021,04
12909,WLG,ORL,Emirates,0W0GNTYLL4E912713,2021,04
80701,BOG,KRT,LATAM,E0C44KTUUNZL82289,2021,04
64778,MEL,ALG,Qatar,8099N4WMA5J417761,2021,05
62297,LAS,IST,American,JK5U5C1D6AMZ15079,2021,05
32016,SSA,FOR,British Airways,1V01JY8UWLZ668879,2021,05
30291,VIE,PTY,American,4KZ1L7Y9J4AU64655,2021,05
47509,DUB,RUN,Iberia,KJYMUT0GS1F517646,2021,05
18558,LGA,FOR,British Airways,792982GGXSGV64583,2021,05
40144,DUB,HTI,Qatar,TCHSGJ73HWB674229,2021,05
45524,LOS,LAX,British Airways,KRKP5328NSE143541,2021,05
76560,SDU,CGK,Iberia,BDYWXJGPG2Z995350,2021,05
47290,HGH,RAK,British Airways,CFRWX6U8XNBZ11242,2021,05
69025,JFK,ZRH,British Airways,HWSJ2CJYKHT331384,2021,05
15785,ADL,SCL,Iberia,FPZAS143E4FY49195,2021,05
89907,SZX,CGH,Iberia,U72TJU31FMUG46822,2021,05
67050,BWI,TUN,LATAM,UFZM564DEPSD63367,2021,05
83759,YVR,MRU,Iberia,1H97RWVMJVM235316,2021,05
84684,CBR,ARN,Emirates,P493L8LGVXJ022839,2021,05
24308,POA,YYZ,LATAM,PM2Z36KVUYH874671,2021,05
34763,CUN,BOS,British Airways,GSRLJD0E3UXE46600,2021,05
98487,CUZ,NRT,British Airways,HJZMYFUBJDHD15851,2021,05
20596,GDL,ARN,Qatar,1XV4W6EK2YCD27056,2021,05
61747,SSH,HAV,American,U1APLNA15VJ619950,2021,05
85490,PEK,NKG,LATAM,0JWXUWKV1BBY77406,2021,05
94764,BOS,ZRH,LATAM,6J56L3H7Z2YS67796,2021,05
88885,CMN,SJO,LATAM,R752C013LESP47489,2021,05
46736,LAS,MAN,American,3T7RNH7650EW80495,2021,05
61623,FRA,GRU,British Airways,NARA7EHERVZ580789,2021,05
35287,DXB,SVO,British Airways,PGN07ZD5ZCJ412221,2021,05
80287,WLG,GRU,British Airways,FZ6XZ8Y1NUN347973,2021,05
96816,CHC,TPE,Emirates,0P8RRDUVMXJG76235,2021,05
94636,LAX,DKR,British Airways,WZW6CMZ2BTZ969761,2021,05
72659,POM,ADD,American,JMZGKJ4S20U114359,2021,06
36456,FLN,FLL,American,NMY9CTDLJSXU79850,2021,06
60730,HND,CDG,Emirates,P958K8XY8UZ325140,2021,06
95274,BOG,SYD,Emirates,WP82G68UBTHR75271,2021,06
79850,PVG,HAV,LATAM,ZE2BUNH0TMYW88320,2021,06
25213,SZX,AGP,Iberia,DPCKFGGVDBN518655,2021,06
18559,SSH,CLT,British Airways,YFTS7WVMRHY189785,2021,06
96948,DXB,DAR,Iberia,ZJ7SGPHS0DDU55711,2021,06
77631,CAN,ZQN,Qatar,TDLK8YSFJ9TK52183,2021,06
40698,CGK,GRU,Qatar,C9FUKMHWXYSA87392,2021,06
86294,CHC,HEL,Emirates,1CJAKE4ZNYE532056,2021,06
76568,DTW,PHL,LATAM,EEPNEBFR0PGZ14302,2021,06
43729,IAD,ADD,American,2TTFSJNG28K035981,2021,06
63657,ATH,RUN,Qatar,T8W2F80SE2X550974,2021,06
76051,ORL,PER,British Airways,UTYBBP0DA0SE77618,2021,06
45296,AKL,PLZ,British Airways,4V4P1GKHNLFR95536,2021,06
41714,NTL,ORD,Iberia,HSJ526ZCUBAR92743,2021,06
24742,SJO,EWR,British Airways,JYRSLTNDY5V762456,2021,06
24591,JNB,SYD,British Airways,LT58L523KCZ290371,2021,06
48458,DUB,MIR,Emirates,34FU22Z8UNXN10063,2021,06
92513,WLG,ABJ,British Airways,ZZXRL5CEVDZF39080,2021,06
15995,ZRH,CGH,Emirates,DM20Y88HRTXS55411,2021,06
80938,GYN,PHE,Qatar,X8JC7PLC4DLH76490,2021,06
90979,CWB,MKY,American,LAH14F7WH1XC39898,2021,06
56395,DJE,CPH,American,GGZS1SLU3CA792317,2021,06
29012,TUN,BCN,American,Z6W8U02CKNDW24054,2021,06
56834,VCP,AGP,British Airways,ZN20ZP169RU111575,2021,06
43381,LHR,CAN,Emirates,L1JJ5NAN4UP586745,2021,06
97524,ROK,HEL,Emirates,3RY7HZP0RKVG52586,2021,06
53742,DAR,PHL,Qatar,802VSNBZX3F724113,2021,06
98301,MAD,BOS,British Airways,44E8A6RD8CLY27220,2021,07
83276,CHC,CLT,British Airways,G8ZDU2VTG3P732053,2021,07
31820,YVR,DXB,American,PE2952GY29VE13779,2021,07
29366,AYT,DJE,Emirates,MD3Y3YRU2LHC68557,2021,07
47466,GIG,JNB,Qatar,SBW3TZK4ZKSM80140,2021,07
13096,FLN,BSB,Iberia,44P7NHMLD5A627968,2021,07
25832,HKG,TPE,Qatar,RUKRU9XV1FZM25988,2021,07
27058,PER,BEL,Qatar,KCDDX0LUYMH090987,2021,07
34426,PMI,ROK,British Airways,8HTB9TZ4UJUF90575,2021,07
59345,ABV,HEL,LATAM,NHNKNFWHPXXY48016,2021,07
88265,FRA,POA,Emirates,0GZGZUJVJRCF50259,2021,07
77015,CTU,AGP,American,WBSLFTW9GPG730328,2021,07
57315,PEK,BRU,Qatar,UH6RXVW0BJCU40452,2021,07
22480,CDG,CUZ,American,BFJ0F3XGE7HB90372,2021,07
16543,EWR,NKG,Emirates,Y1RGCWW212WC47439,2021,07
21823,EBB,ORD,Emirates,P208RZT785SH36002,2021,07
69500,SDU,WLG,Qatar,44A8J5YJH0DC82351,2021,07
88383,HAV,ARN,LATAM,1CKWLBBE12WW67792,2021,07
26390,VCP,ZQN,Iberia,0E8K30VTN5BH39582,2021,07
42443,BRU,AEP,American,LVT5SH12PYWA60120,2021,07
11735,NRT,BOS,Iberia,NXY1TNR03ZBK73916,2021,07
19615,ZQN,XIY,American,G9JCRSUP8WL841063,2021,07
22079,BOG,ICN,American,BE0SRYXUBXHC77791,2021,07
56408,KMG,LGA,Emirates,J9ELZR5GU1S174540,2021,07
93440,JFK,AGP,Qatar,H6BH6NKUL1NX62368,2021,07
57545,BWI,MCO,Qatar,GMNA2A7AHCEH87622,2021,07
66665,LAX,DUR,Iberia,8VPRULU76LA458985,2021,07
23078,JED,HRG,Qatar,4YJHVJJF14D398233,2021,07
24661,ASP,MEX,British Airways,K80TX402YFTJ31015,2021,07
20250,DKR,AMS,British Airways,HM2XJDLCBME485749,2021,07
49484,SGN,DFW,Iberia,FSZAZFLT8WJV32222,2021,08
59157,NSN,FLL,American,KZHDZ0VRPDCX15278,2021,08
21378,IAH,SZX,LATAM,JC4RL9K6GVU796019,2021,08
89788,MAD,CGH,LATAM,9TL2Y4WR60PT99838,2021,08
58976,AGP,VCP,Iberia,V552XDY4BSBU81920,2021,08
81619,PHX,DUB,LATAM,56Z0M32TV2GE37594,2021,08
83641,NSN,BSB,Qatar,RY0DZLGD3NJT71928,2021,08
39095,SSA,CGK,LATAM,MHGJGRR5DXRX42638,2021,08
49554,AMS,DCA,Emirates,6XTF0TBAKDRM79249,2021,08
79159,VCP,DXB,Iberia,T4XXWMCGHENS44274,2021,08
31261,PVG,SVO,British Airways,F757B28KW4Y678132,2021,08
76786,ZQN,NSN,American,8CZU27XR5KMX62848,2021,08
75168,DLA,CNF,British Airways,S9HF7UE0VWER93662,2021,08
83983,HRG,MAN,Emirates,T0XCZ1V19AE731374,2021,08
32740,HBA,VIE,Qatar,3L8GLWDG8FB958459,2021,08
35927,VIE,ABJ,LATAM,WK4UZSBLV6FV20365,2021,08
53358,DEL,PLZ,Iberia,H6FR0184PHCR59272,2021,08
16857,MXP,NAN,American,WY9DMP45V7L435098,2021,08
95787,FOR,WLG,American,1PH3FFUK8RTL23032,2021,08
89310,CAN,MEL,American,D5YCZ5KXX8LD69773,2021,08
60394,TIJ,PVG,Iberia,PHXT6DKG2LWK89005,2021,08
43714,LST,LIS,Iberia,8X9Z58S8ZLUZ88637,2021,08
59753,SEA,KTA,British Airways,A2C0V4Y67DWH51182,2021,08
55005,ASP,MTY,British Airways,71R79S5VKFMT99363,2021,08
88229,DLA,BCN,Qatar,5EDH0BH97CMH96904,2021,08
42767,SZX,CJU,Emirates,9M2W4V6X83Z630795,2021,08
65417,PMR,GYN,Iberia,245Z6PUNK7GY49116,2021,08
69348,CDG,MKY,Iberia,SWGCN20BV7MC36067,2021,08
13701,FCO,HRG,American,B8UMKWXTZEE958956,2021,08
54760,MIR,SSA,Iberia,MGVAUJZ8W7DD91799,2021,08
46739,JNB,PTY,Emirates,BV0EC3YHHBGG57666,2021,09
42948,FOR,CBR,American,3K6N03LCSAJG83183,2021,09
28138,FRA,XIY,Iberia,VRLSM8CHXHNJ72200,2021,09
20401,FOR,EBB,British Airways,WCDH9PGBZ6N598889,2021,09
69522,HBA,ALG,Emirates,GV8D8XC8PNK153657,2021,09
16597,EBB,CUZ,British Airways,MTXPNJCDXAX444870,2021,09
82307,DKR,SLC,British Airways,NXR3X1A5XETS60025,2021,09
12086,PMI,SCL,American,8HAZ25SNMBYH23610,2021,09
69546,SLC,TIJ,LATAM,VANH6LGDCWAK57082,2021,09
13509,PHL,ROK,LATAM,W23W2Z375MPZ16400,2021,09
67417,MIR,AYT,Qatar,WMJXM8V1EHA123474,2021,09
90574,SSA,AGA,Emirates,FGM20LSTREUB70742,2021,09
24028,CLT,ASP,Emirates,HED9YTD80YUK82840,2021,09
95615,MAN,FRA,Iberia,XKLHV7TX71KU19241,2021,09
53908,MCY,EWR,American,SU6MJYU9K6NA83297,2021,09
28128,CHC,JNB,Emirates,XG703DK2BVVS47468,2021,09
26504,EZE,SVO,Emirates,R24640H0GRFE88233,2021,09
66158,IAH,PMI,Emirates,D6S1S7BGSAMS31146,2021,09
