aircraftID,name,aircraftType
Z41RHUF7XTL598966,De Havilland Canada DHC-8-100 Dash 8 / 8Q,DH1
EU6JE7K8WAJ778508,Boeing 707,703
73F0UYGA2CXB23708,Boeing 737-300,733
5LATNL5TATY452757,De Havilland DH.104 Dove,DHD
T8LZTJJKDLSP66253,Canadair Regional Jet 1000,CRK
UF2JUVFZ9JEF77975,Boeing 747SP,74L
W15R6X6D3CEA49928,Antonov An-72,AN7
EAD3JRHAXFHL24304,Douglas DC-3,D3F
LZ1N98CR7RFN76432,Douglas DC-9-30,D93
UGJ6EF9LEXEK62854,Boeing 737-500,735
2D0AMC4BEXR279863,Douglas DC-9-50,D95
ARTVDV4ZBRUN74630,De Havilland DH.114 Heron,DHH
C06S5L08YKM972059,Boeing 757,757
EKA81ECEDCNR78790,Antonov An-72,AN7
0DECEV3GCBL997335,Airbus A340-500,345
YBGT2ESMABLH82393,McDonnell Douglas MD88,M88
E4XN9SS6VSBK17656,Boeing 747-400,744
M6N58ZR9RMKK59332,Airbus A310,310
MNCWZ651TFY114372,Canadair Regional Jet 200,CR2
HFL44F09K3SB19481,Antonov An-28,A28
EGSZ8S3LMTS934399,Douglas DC-8-62,D8L
W7K9068FYRYJ27670,Airbus A321neo,32Q
HVXZ5WH0LZSX97113,Boeing 717,717
26SFLZEPU1X515906,Ilyushin IL62,IL6
0JZCW1SNVXDK62026,Canadair Challenger,CCJ
K8GZSVZCFKNX32694,Airbus A321neo,32Q
XY26VANRC8FG26732,De Havilland DH.104 Dove,DHD
YFRVB2N9D2K786716,Antonov An-124 Ruslan,A4F
ETV332TFY3S626567,Boeing 737-300,733
RJVJ6KY3J6N811129,Yakovlev Yak-42,YK2
4DSDLFD8AJF191078,Airbus A310,310
WYJWLJHS29T034306,Ilyushin IL96-300,I93
FWXYH2M34XAX10232,Douglas DC-10,D10
3AKNXMLSCSA268890,Embraer 195,E95
9N7VRUWF4PPG42813,Boeing 737 MAX 9,7M9
M3DGLUC3DKH714992,Airbus A310-300,313
NEX8VFN9Y1XR54252,Embraer 195,E95
JRXDB4JCAPT419361,Boeing 747-200,742
GVL1FXRR33X766235,Boeing 777,777
3RGAC9J1FNR188224,Embraer 190,E90
MM7NUP1H2MLA74747,Douglas DC-10,D10
U382CLH4VCJS38160,Antonov An-148,A81
AJA7R7ZSR7PX35435,Boeing 720B,B72
ECR6XSDF1VT455597,Airbus A350-900,359
ZBY3FSUDWSMW85233,Boeing 787-9,789
8A6CDLVBLGEB71059,Airbus A321,321
067V0K8HC3MU78578,Boeing 757-300,753
PFEZ5DVTE8BC95167,Boeing 777-300,773
7NN8KU8KG2C574021,Antonov An-140,A40
VYMLMB1BRASA33969,Antonov An-140,A40
X44J5SSK0URP27629,McDonnell Douglas MD87,M87
D32L2CHVUAFS78173,Airbus A330-800neo,338
E5DP499CEBPX60221,Boeing 747-100,741
N1CACPD232A742554,Boeing 737-500,735
995EXBFC9GP948356,Airbus A330,330
T95GK2XJ42RT16336,Boeing 737-300,733
0RB5LRLM8CK960149,Boeing 787-8,788
1EZRJGBR1NH666519,Boeing 737 MAX 8,7M8
CV9C4154YTRX23045,Boeing 777-200,772
8FYJSJMP46DG99382,Boeing 757-300,753
F98UX3FBBEPY66532,Boeing 737-800,738
PBXVFUERUKA179449,Boeing 747-8,748
K3S558TMZHKU34537,Airbus A319neo,31N
NCG3A31H4VEJ55870,Antonov An-124 Ruslan,A4F
PAB4A0WPSHR579054,Airbus A320neo,32N
HX0775RJ2BN824291,Yakovlev Yak-42,YK2
CYD9E5WE0YUR42642,Ilyushin IL114,I14
X6R8SXF59YEW70061,Boeing 737-900,739
7U6SJ5E1LPBR10001,Airbus A330-900neo,339
N5BUNN40ECXX23357,Airbus A320,320
DDZ6W2DZ1AWN74559,Boeing 737-700,73G
233C8K52BGXX79354,Boeing 747-200,742
6HZ0M1DW8PY439077,Embraer E195-E2,295
EARG1YJFVFMM86821,De Havilland Canada DHC-8-400 Dash 8Q,DH4
XS35G51ZR7XY97380,De Havilland Canada DHC-3 Otter,DHL
C4N7DYFKCPV719630,Boeing 747-300,743
NEEXBC3H6XD197955,De Havilland Canada DHC-4 Caribou,DHC
AETWN3YJWFTM42617,Embraer 190,E90
LZJ31X682MRX87200,De Havilland Canada DHC-2 Turbo-Beaver,DHR
B396NZRE2NNU55224,Embraer Legacy 600,ER3
AA1LSCGN6JXX87250,Boeing 737-800,738
6NCRN3HZSMTR86855,Airbus A330-200,332
TU9XZUHGY8NE76427,Ilyushin IL62,IL6
8XNMTZZ4A0CU20647,Canadair Regional Jet 705,CRA
CHHUU8PXR5YS14771,Boeing 707,703
UZX06HMWNAHA37297,Boeing 737-300,733
VGGRYV5E4UZ835372,Airbus A330,330
99G1AKJMDLVA54967,Boeing 737,737
YU9ECLN3PET642603,Ilyushin IL62,IL6
UKV2T20HDKU110026,Boeing 737 MAX 8,7M8
M59RS6P1LEZN32610,Boeing 777-200LR,77L
BVRUYXBHJYSX64939,Boeing 737-100,731
SUGMWLCDV4TP66361,Boeing 767-300,763
AMJ5PYUY9YRC56085,Canadair Challenger,CCJ
L6T150KS8RMT35308,Boeing 787-10,781
VLNTZHCA08V329005,Embraer RJ140,ERD
B1J0HKMJF5C857065,Antonov An-26,A26
PG44WEC7MFPA23510,Boeing 737 MAX 7,7M7
Z5X4ZLXFYYV972764,Airbus A350,350
R1P4V2E2VUFK77604,McDonnell Douglas MD83,M83
X96PD1320ZEC90605,Boeing 787-10,781
XKZN0FDVCDMC44862,Boeing 747-8,748
74EA9XP9Z1FG37405,Embraer RJ140,ERD
03RL0D4NP6DU25621,De Havilland DH.104 Dove,DHD
XTUR08PN2FJF45061,Boeing 777-300ER,77W
0VK5X8L3MYTU29362,Canadair Regional Jet 700,CR7
ELFXBDVVN9BN72837,De Havilland DH.114 Heron,DHH
JWYLB28A2TCK79908,Lockheed L-182 / 282 / 382 (L-100) Hercules,LOH
RVZ6HD33UHSU51032,Tupolev Tu-154,TU5
NFCNCV7ZVGG726384,Boeing 777-300,773
A93DLCFXGVM865455,Lockheed L-1049 Super Constellation,L49
81WHG80E2WTF75520,Antonov An-30,A30
68UB98AGYSKJ40419,Boeing 737-800,738
MUBBVHBSTMX728690,Douglas DC-10-10,D1X
URWGD3H3A3A258098,Boeing 767,767
5K2BYL0CERZW97389,Airbus A300,AB3
HTY3KXSR62KP77185,Boeing 747SP,74L
MXBC8MFYKTHL41053,Airbus A350-900,359
Z90V651K4PCB66976,Airbus A340-500,345
65C0G6P49YL193065,Boeing 737-100,731
SMRCM2RVKFHF27606,Boeing 777-200,772
3F16YN9VEADR88980,Boeing 787-9,789
KTNSFSG2M2MR45399,McDonnell Douglas MD88,M88
WJUFX5UK1UK820885,Embraer EMB.120 Brasilia,EM2
3UC2GX35R2A111718,Boeing 777-300,773
31RD0YKR83H147520,Lockheed L-182 / 282 / 382 (L-100) Hercules,LOH
63W6140C9FWV57634,Douglas DC-3,D3F
R8FFKMPE6VX989080,Airbus A340-300,343
MWTGE67YMSR823284,De Havilland Canada DHC-2 Beaver,DHP
N1RZ895G0GTL55242,Airbus A330-900neo,339
6BLZ1Z0F8RR477571,Boeing 737-300,733
2FSEHJZW0YGR95206,Boeing 757-200,752
94YH6HX0NPRT61269,Boeing 737-400,734
HHA7HLESXPUV84855,Embraer 175,E75
1H29VYV05RVM70050,De Havilland Canada DHC-8-400 Dash 8Q,DH4
UCSKG44R5ZXM74003,Airbus A340-500,345
YREC5RVERCX841494,Boeing 767-400,764
HCYN55LA36UF51613,Airbus A319,319
SB9SX623ERG138438,Boeing 767,767
BSHMSCFB8JHF42279,Canadair Challenger,CCJ
AGTS98KJG2S579175,De Havilland Canada DHC-2 Beaver,DHP
7YGHLZJBZ3E383304,McDonnell Douglas MD83,M83
PKK0FFWKZ0LH31660,Ilyushin IL76,IL7
861R3XP6JCAR14051,Lockheed L-1011 Tristar,L10
S66FC1Y1CHW728809,Canadair Challenger,CCJ
U6Z1A290AKD174838,Airbus A350-900,359
EUMXBZAJGWKT91038,Boeing 787-10,781
UJ8LDNNU4ZS913767,McDonnell Douglas MD81,M81
NFR5P7FB7BPB97178,Boeing 757,757
V30NB0VSJBN872326,McDonnell Douglas MD82,M82
B9SZY6WLD1H679067,Embraer Phenom 300,EP3
6F9BGWSGDEBH91127,De Havilland Canada DHC-2 Beaver,DHP
2Y7N59YCVJH517340,Lockheed L-188 Electra,LOE
9G9W5Y35GRHC30718,Embraer RJ140,ERD
V9HD6H9YT7RX71770,Boeing 737-900,739
X1YNYLB7EPTN14956,Airbus A321,321
S9SP3MZXDFHM69347,Airbus A310-200,312
3H7E02GEVRM331415,Airbus A319neo,31N
JJ0JLHFEK2LD68735,Airbus A321neo,32Q
EDPPA33KJ7G584066,Boeing 777-300,773
WSNFXTS1GAHW43744,Douglas DC-9-40,D94
0DZS8FKBXSXW94288,Canadair CL-44,CL4
WEG1C14LV4PM46388,Embraer E190-E2,290
2RY2EMJVJJT964575,Airbus A310-200,312
J2VR5Y2AE3Y922367,Boeing 787,787
FXNBZDX0KYXC75128,Antonov An-140,A40
CSBWT9P8UARH81188,Canadair Regional Jet 1000,CRK
W0TADS25HVFC29410,Airbus A319,319
RSFC3DL3E5GA57603,Boeing 737-600,736
L1XP3A5GKEHF65352,Airbus A340-200,342
D2RGKAH8EPKC92522,Boeing 747-100,741
7S8L8ZE7FBS756854,McDonnell Douglas MD82,M82
HGDN48GVK7DA23725,Boeing 747,747
CCSCUHMSMKF118510,Airbus A319neo,31N
EJ0SH9RWFSS522582,Douglas DC-9-20,D92
16GLBFMKTVHK25495,Embraer RJ140,ERD
WR2NMPXS79YR28110,Antonov An-26,A26
F61RFH9CGMF445600,Boeing 737 MAX 10,7MJ
LEJT1XCS1VEU89060,Ilyushin IL86,ILW
614V06LXN7UT41356,Boeing 777-300,773
UBWWLS01R7N229692,Airbus A330-200,332
RRPF0EKSAEK017280,Boeing 767-400,764
1NGAM1WKALPM87812,Boeing 767,767
CVDHF43TNWDV32739,Boeing 747-400D,74J
6TSX6P90N2F123159,Ilyushin IL76,IL7
02A5UDVYNGPS46292,Airbus A310-200,312
U0MVUED0PGSA57613,Boeing 737-800,738
39AF47DN60WZ80585,Boeing 720B,B72
NS43BH7HG9CX97411,Embraer 195,E95
N0VNLKDF9RZS43684,Airbus A380,380
G8AHWL9LDSH286673,Airbus A321,321
5XXXG21T2MT617848,Lockheed L-188 Electra,LOE
8X4492ES2XSB17565,Lockheed L-1049 Super Constellation,L49
GD60MXKXMXN210058,Airbus A300,AB3
UB0WXFDRUPB071093,Airbus A310,310
D5H2GH5ALTXY96217,Embraer EMB.110 Bandeirante,EMB
UPE3G7L7TTUD31908,Airbus A310-300,313
P7KZ8ART3NDG87712,Boeing 777-200LR,77L
FFXZU2A7NYPA37861,Antonov An-12,ANF
017APSX3KTHB98105,Embraer 170,E70
TNJADH6EVWZZ78334,Airbus A340,340
SUYATVXNZTU819807,Embraer RJ145 Amazon,ER4
0RR2KRLTLBH472352,Boeing 767-400,764
0N4WMG2M7ZVH75116,Lockheed L-188 Electra,LOE
9EB7RXWH2ZL756783,Antonov An-124 Ruslan,A4F
MS1EUYCASDW988949,Embraer EMB.110 Bandeirante,EMB
HBX74ZXJZ9VB88610,Airbus A340,340
AH99WAU4Z1H883799,Ilyushin IL86,ILW
HT0FX5N9J7C913312,Lockheed L-1049 Super Constellation,L49
TDM651BERYKP19719,De Havilland Canada DHC-2 Beaver,DHP
E93698VCK2HZ80359,Airbus A300,AB3
37K2AP9KVEHC93776,Antonov An-124 Ruslan,A4F
2DPZHW7H4CEH28618,Lockheed L-1011 Tristar,L10
75PABXVECDVX37388,Boeing 737 MAX 8,7M8
AZDKW8EM3VYF43187,Douglas DC-8-62,D8L
HFT7MRC09VEN44896,Antonov An-30,A30
77A01DEHYKWS49581,Antonov An-30,A30
5P8NT8XZUDT925456,Boeing 747SP,74L
XW3X4ZSVCBB947671,Boeing 737-200,732
M55RLYUCDEZC85751,Airbus A320,320
7ZRRY09MJ3XS34771,Embraer E195-E2,295
ELESZVAHNATG14952,Lockheed L-1011 Tristar,L10
BXJEFSJNDRV387081,Boeing 767-400,764
6ZCJNEU9KVU791405,Embraer Phenom 300,EP3
AWD1AC71BKCD38824,Airbus A330-800neo,338
6FCYPAW1WDYU81033,De Havilland Canada DHC-8-100 Dash 8 / 8Q,DH1
B6X8LLUUDKTN34095,Boeing 737-300,733
K5TPEH6G6SH527659,Boeing 717,717
H38PM6WMF8X575286,Canadair Challenger,CCJ
6WZFGZ3A87VH88104,Canadair Regional Jet 200,CR2
7GBPUPJ19SZY75089,Embraer E190-E2,290
7N1SCRRRNXXM11267,De Havilland Canada DHC-8-100 Dash 8 / 8Q,DH1
2M832KRBDFUT24792,Airbus A330,330
JDR0S1A7LUVJ43738,Embraer E190-E2,290
YGYJFLSYDME431738,Lockheed L-1011 Tristar,L10
86VKVMA0ELBS73884,McDonnell Douglas MD88,M88
WJPNTZSAHBD284156,Airbus A340,340
G6599LGRXCSC61467,Airbus A340-500,345
6DJVV34HGXH697480,Antonov An-72,AN7
MMYXFG1XA1R251387,Embraer Phenom 300,EP3
R0PX020SLLGM17541,Boeing 747-400,744
ERE52YJEH4Z830068,Airbus A320neo,32N
KGW3N3LN5DJ329876,Antonov An-225 Mriya,A5F
98XFTA2F1ZM517261,Douglas DC-8-62,D8L
TRZHTANN18GK54584,Canadair Regional Jet 700,CR7
WX6BR4JM2HG640003,Boeing 737-700,73G
HLD4N9649ALH85881,Boeing 737 MAX 7,7M7
9FTBVYLFKCVT99820,Boeing 737-900,739
PKJKF1JWWLJD34233,Airbus A330-800neo,338
R0M7MA3VLGF084910,Airbus A380-800,388
07XUGDSY3FXR76973,Airbus A318,318
6GB9C0EYLZYL51352,De Havilland Canada DHC-2 Turbo-Beaver,DHR
01N1KF1HGMPA66368,Airbus A380,380
8V2M7H8140SP29367,McDonnell Douglas MD83,M83
FADPW4GCNHHT57269,Antonov An-12,ANF
PY8P55VHB3U513433,Boeing 737-200,732
W8YZESJWG6TK95383,Antonov An-32,A32
M5NUL5N6MEJM45630,Douglas DC-10,D10
PRKAJE7BWKNP84872,Douglas DC-3,D3F
WUCXPPU09GUF28448,Lockheed L-188 Electra,LOE
YPKMKYYSFJBW37566,Boeing 727-100,721
3N59D23K2PAK86441,Airbus A310-300,313
TNRKW9HZD0LL53939,Tupolev Tu-154,TU5
ME0131R4ANGZ92696,Boeing 737-900,739
3Y3NXTXZL7D877376,De Havilland DH.104 Dove,DHD
XRH08V6TAYC623157,Antonov An-124 Ruslan,A4F
Y5HB8EA26EF296808,Embraer E190-E2,290
49WXHFUUNMZA92766,Ilyushin IL62,IL6
4L03FUC6HUUK11466,Sukhoi Superjet 100-95,SU9
D1HGBTZD9KLT90060,Airbus A330-300,333
2SY9H6DJZPYJ50786,Canadair Regional Jet 1000,CRK
GH1T1N347GX377947,Airbus A380-800,388
3L2MPSPRPFA458971,Airbus A310-200,312
6RPPZF0TPZJS33474,Boeing 747SR,74R
75E76VKYWZY569169,Boeing 747-300,743
P4ATDLYY4TSV57470,Boeing 747-400D,74J
0KHFZCMZ1VHL30712,Ilyushin IL76,IL7
31M0B4WXLRV663223,Canadair Regional Jet 700,CR7
7Z204WCVWGUK24921,Boeing 747-400,744
0B15JS6XUBUZ34812,Canadair Regional Jet 900,CR9
A3A4MEWFHPWF74069,Boeing 727-200,722
PFD9WEA3TCA718536,Airbus A340-600,346
NAR2WU9EXGWV67456,Boeing 737 MAX 7,7M7
CH2RRM2LRKG927164,Boeing 727,727
0ZS6TEY00VGA25362,De Havilland Canada DHC-8-100 Dash 8 / 8Q,DH1
7NDT8M8SUFYA60702,Tupolev Tu-204,T20
ZBZS386H8XNB97558,Boeing 777-200LR,77L
UKHA765AHTCH32888,Boeing 787-8,788
YZF8B3CTB6XE39976,Lockheed L-188 Electra,LOE
ZRKYS3JZC8ZJ94006,Lockheed L-188 Electra,LOE
37M8URS7G0ZL76256,Antonov An-32,A32
JN8CZ5VZ4BDB27213,Airbus A380-800,388
SDA7JLTW9XL258625,De Havilland DH.114 Heron,DHH
GABW1G3LVZTM47672,Boeing 767,767
HLT3H825L6EE88178,Antonov An-72,AN7
0ZS7KCJTMCTM80046,Boeing 707,703
8ZPVUMLNLWKT19085,Sukhoi Superjet 100-95,SU9
3STW88T66BFL81424,Airbus A330-800neo,338
URZL8L50K8BU85903,Boeing 720B,B72
5F72U9HJ8ZUA37827,Antonov An-158,A58
4W6CGHVHJ0DN69965,Airbus A321neo,32Q
GL6PYV0PFDUL53207,Douglas DC-9-30,D93
TF073GTBD0CA55374,Boeing 787-9,789
W1BYFFE41VNW34426,Antonov An-32,A32
NVLLE38M79GW12615,Lockheed L-188 Electra,LOE
UHPPBYAYU7RW60433,Douglas DC-8-72,D8Q
R2RYX5JRZWK059794,Ilyushin IL96-300,I93
RJAK191ZHCT673827,Boeing 747-400D,74J
AGJX3RUXV1JC12065,Airbus A340-600,346
NZRB0984L7Z061534,Boeing 747-200,742
P7JA6NW4XFLT70046,Airbus A330,330
7EGACPLJ5BS532176,Antonov An-225 Mriya,A5F
3FFWMBJ0GNS793328,Canadair Regional Jet 900,CR9
9JCF0J0X3EWF55316,Boeing 777,777
9XFWR6S0KJHC26238,Boeing 747-100,741
K4NGWV6LCFPJ94982,Boeing 737 MAX 8,7M8
JJR35DM7UMGG29470,Boeing 737-900,739
BN1BU5N705G149628,Douglas DC-8-62,D8L
6R49JZH0HHUH32445,Embraer EMB.110 Bandeirante,EMB
0BHM681X7CZG76543,Lockheed L-182 / 282 / 382 (L-100) Hercules,LOH
4MXZT8DW5DP767660,Douglas DC-8-72,D8Q
R8MY6JBS3ZML72131,Ilyushin IL18,IL8
BZUD9LTN29Z624279,Airbus A350,350
3C266GB4E8WA73882,Boeing 757-300,753
V7GVLBVYYCEX95046,Boeing 747SR,74R
NB5H1FCA6LL810049,Douglas DC-10-30,D1Y
G8BJBVFY2RX715786,Canadair Regional Jet 200,CR2
A25AEE4E4GTY90016,Embraer EMB.120 Brasilia,EM2
3MG027JDX3Y363209,Boeing 757-300,753
3H541XUWN2FN11582,Airbus A380,380
74G9LGLXL2CA22940,Boeing 757,757
G3KLD6ENT1UB63836,Canadair Regional Jet 1000,CRK
CDXAXVHT5PSP87477,Airbus A319neo,31N
H5847ANRT1V872188,Airbus A340-600,346
65E6SYKU2PJM67939,Embraer 175,E75
S7Y0G0U4CPL868900,De Havilland Canada DHC-3 Otter,DHL
78XV89V2MGKV52884,De Havilland Canada DHC-3 Otter,DHL
ZU78TYNNN6R534371,McDonnell Douglas MD11,M11
VMLNWDWVDUUE63541,Boeing 777,777
5JGXPJBRKJVB77020,Embraer Phenom 100,EP1
FW42RW4AN9X727319,Douglas DC-9-20,D92
3SGKJXAD2VTL43862,Antonov An-72,AN7
N2S992YLDVD366646,Boeing 737 MAX 9,7M9
VANTL6FS4GVF92361,De Havilland Canada DHC-2 Beaver,DHP
JJ9VY29XYPFN50934,Airbus A380-800,388
7U1RDS6SVMZU13193,Embraer 195,E95
SXRSZ6VJ3VUT27859,Airbus A330-900neo,339
EZTLDS851RGM28297,Airbus A380,380
LF594B34BHKN75499,Douglas DC-9-20,D92
5D0D20SNLNPB76233,De Havilland Canada DHC-6 Twin Otter,DHT
0CGEVC95ZZEM97502,Boeing 737-500,735
2DK9BU2JGPYT68966,Boeing 707,703
NKLEAM6G9ZPV96744,Boeing 787,787
1V6PMXZ6JDDD24001,Embraer 170,E70
TC35PJYEGNTA63978,Boeing 767-400,764
FC3VWW27K6XM78866,Boeing 727,727
3CUJZGPFAKPD55918,Airbus A340,340
B3AY25ZSGDZW72303,Boeing 787-9,789
TSGJ99BCLAR475261,Douglas DC-6,D6F
N6NC8HUSLSYF45830,Airbus A340-600,346
NTJCJX4GK6JE40870,De Havilland Canada DHC-4 Caribou,DHC
HWRHYSXZJ3R953461,Boeing 737-900,739
XJMUM90S32LD42229,Embraer 195,E95
XMN36DXBLUYR10745,Airbus A321,321
ANTPP3HWUCE335438,Antonov An-12,ANF
4ZE8W9E4SUXK16553,Airbus A340-500,345
3FC4YADJZFSY14451,Boeing 757-200,752
H7HJ6STJS1U480112,Antonov An-12,ANF
C6RXS13SAJBE33234,Boeing 777,777
JPDEML1R94VR51982,Douglas DC-10-30,D1Y
KSNWFYY6DCHX33689,De Havilland Canada DHC-7 Dash 7,DH7
LDY2EW9R3RTU83954,De Havilland Canada DHC-7 Dash 7,DH7
K5RTG4748FJU59289,Boeing 737-800,738
NJXJDC8CTKM493546,Embraer RJ145 Amazon,ER4
YDGZH85VSZGY14453,Canadair Regional Jet 900,CR9
8LP85GG0V3BT77414,Boeing 747-8,748
HE7N142RTPWV73457,Airbus A340-300,343
W1Z93P5UCDKX34250,Embraer RJ135,ER3
21S20FU8G3DB71203,Embraer Legacy 600,ER3
GSZ5PP4ST4NJ50269,Boeing 757,757
J17XS3DAGMHW18565,Boeing 737-300,733
HLL0ZAUBAUYP28866,Boeing 747SP,74L
4BXDHG370YZC80991,Airbus A330,330
5GXBT9K7JZFR65648,Douglas DC-9-20,D92
ZKFD46PKDSJ756530,Airbus A310-300,313
KHHSWBRMZ0NW54858,Boeing 747,747
BV9KCFGT7RSP73319,Airbus A330-900neo,339
RHT1JTD66LH413322,De Havilland Canada DHC-8-400 Dash 8Q,DH4
JX166FXMN2NF28003,Airbus A318,318
KA70X71G2UMA46607,Antonov An-26,A26
MF729MBC1MSY92131,Douglas DC-9-50,D95
H8NXZYEGY7B725626,Boeing 747SR,74R
KXG7YPG4B2UR30935,Boeing 777,777
0V6JEBJG44PP29755,Antonov An-28,A28
PVUZPRYLF0Z587402,McDonnell Douglas MD87,M87
4Y9P0GLYZ8U470303,Ilyushin IL62,IL6
19ESVUUY8LF166919,Antonov An-24,AN4
ZNAYY01YTSMP98524,Lockheed L-182 / 282 / 382 (L-100) Hercules,LOH
N3DNEXC467NX13594,Antonov An-28,A28
33UA3YZGRLXY39877,Embraer E190-E2,290
MBLAPRHH6KZD15071,Ilyushin IL76,IL7
EVN3FY7WHCCJ70132,Embraer 175,E75
5B84AK64XCRK24295,Douglas DC-10-10,D1X
EJ0VVXN4E9BY47907,Boeing 747-8,748
F535HN9Y80CX15037,Airbus A320,320
5W749KLJ5RZ378153,Antonov An-140,A40
PMJTDMD5TNZX87019,Douglas DC-9-10,D91
XE1L8C3V9AKR19545,Boeing 777,777
YYS8C7CBHYU457830,Embraer RJ145 Amazon,ER4
V2FHXANCTAWL12455,Boeing 787-10,781
MKEMPDP4NRSA25482,Boeing 767,767
TVCF50UYH8GM41424,Airbus A321,321
68KXXRUD55NE22274,Airbus A321neo,32Q
ZG7RDPBXVYF925045,Boeing 767-300,763
4DKNT7MHMVCU68283,Antonov An-30,A30
BJN422B13UPP49563,Airbus A321,321
ZX1NNJ77TFDM30746,Embraer RJ145 Amazon,ER4
01JLB5VRBBAG86214,Boeing 737-900,739
Z1XVZ7N0YTXY22123,Antonov An-28,A28
FM5TA7UY2YSM53584,Embraer Phenom 300,EP3
N9MNAW0RY3HN57816,Antonov An-32,A32
JC2LKE5F8PAT86496,Lockheed L-1011 Tristar,L10
SUZLBRTWFHH763566,Douglas DC-8-50,D8T
424EVER82MEZ76880,Boeing 787-9,789
5TGXMW96PWW412899,Boeing 720B,B72
LD6BM8239BE851875,Embraer Legacy 600,ER3
6F6LC2TUS8LX13499,Boeing 787-9,789
YGYVHDPKBYRU47302,Embraer Phenom 300,EP3
69BRSXL8FGDS17587,De Havilland Canada DHC-6 Twin Otter,DHT
K0D121TZ4JT547082,Boeing 767,767
TKNS4J6GN2TG98202,De Havilland Canada DHC-8-300 Dash 8 / 8Q,DH3
9TA38GL39AKF33785,McDonnell Douglas MD90,M90
N9B3RFYT4CEH70858,Antonov An-148,A81
8YHWL5R81TJ568490,Airbus A321neo,32Q
PEC7TA8P7AVF65113,De Havilland Canada DHC-7 Dash 7,DH7
HXLYLEFKYXFC35477,Douglas DC-10,D10
D7E5P1JUR2YH36965,Airbus A330-200,332
E8XSLJUP43K171698,McDonnell Douglas MD90,M90
0E9RDVF31MVW88841,Lockheed L-1011 Tristar,L10
FWSXVN09PYTA63403,Canadair Regional Jet 200,CR2
59DR3K3A01N280874,Canadair Regional Jet 100,CR1
9F245UCGD6BU71814,Ilyushin IL18,IL8
2H4CJ2H2NTJG28497,Embraer 190,E90
Z15KE712U3TL66296,De Havilland DH.114 Heron,DHH
HXBA2WPND6CJ26148,Airbus A350-900,359
B2CB330DFPB266713,Douglas DC-9-20,D92
G22GV76KNBSF36330,Ilyushin IL76,IL7
AL0BDXXGPUT282198,Douglas DC-9-10,D91
A4D3DETF8BPZ10924,Ilyushin IL62,IL6
5W3TPT0FEVUG76356,Tupolev Tu-204,T20
98ZUZKDT15A331633,Airbus A321,321
FPHH3HML33KW99411,Douglas DC-6,D6F
3PNUTL8MM8Y568970,Airbus A321,321
72R3ZJNR16W496177,Airbus A330-200,332
UGL5616UGNGL83013,De Havilland Canada DHC-4 Caribou,DHC
ESA463BRSLHT36809,Airbus A340,340
DB9GNU0CNYPR68892,Boeing 717,717
TXBU85R71WKU63492,De Havilland Canada DHC-2 Turbo-Beaver,DHR
Y7XFCCPHS1RA84424,Boeing 747-200,742
LZXDPP4M9RCG46383,Douglas DC-8-50,D8T
337XRA259CL162289,Douglas DC-9-30,D93
B0PJ38E75JYU96319,Douglas DC-6,D6F
H0EU37W0JSAD73093,De Havilland Canada DHC-2 Beaver,DHP
6Y2TTZE0MTRT29579,Antonov An-148,A81
0KEC3XCAL4MT38097,Boeing 787,787
E80B6LV6JFCV50597,Airbus A380,380
HNCUVCNDC3MM52549,Boeing 737 MAX 9,7M9
XD39KABSXXEA29320,Airbus A300,AB3
61N1UVJ8B5TN55895,Canadair Regional Jet 900,CR9
6J5LWXAZE0ZP43322,Tupolev Tu-204,T20
WBENHRRSC3FN33667,Airbus A310,310
RJJ446UF94VM67857,McDonnell Douglas MD88,M88
8M5Y7HFLP6CU82703,Antonov An-24,AN4
YHASRMDZNPWU24684,Yakovlev Yak-42,YK2
1ERX5MZY8PYJ87530,Airbus A321neo,32Q
5CGZPUNG76B131705,De Havilland Canada DHC-8-100 Dash 8 / 8Q,DH1
YSAZ654BKWWE43564,Boeing 747-200,742
BZG85X4C64TY98296,Canadair Regional Jet 200,CR2
TXKHP0SRDDC945982,Douglas DC-9-10,D91
CC9P7BV1LZD657432,Antonov An-158,A58
2E0L9JDZLEJ667243,Airbus A380-800,388
J41SDD5YNMK071911,Canadair Regional Jet 100,CR1
RHGB1PMPBJWX76036,Airbus A340-600,346
UL1AAMDTWAMP84255,Embraer 170,E70
Z6P812A4PLJK73525,Embraer EMB.110 Bandeirante,EMB
8FUBBPMPB1W089216,Boeing 777-200,772
FHCSHYH98EMC93010,Boeing 737-100,731
ZGJ70RJX6ZWL61174,Airbus A310-200,312
HPR44GRSAAR547765,Antonov An-148,A81
9SMG3NURPZYU12995,Douglas DC-9-30,D93
JUZ9PDKPVVUB68300,Canadair Regional Jet 100,CR1
WS7BJCUKUJD642296,Airbus A330-800neo,338
KWTJV4YKYNY843216,Antonov An-24,AN4
2NFNS9TN9RJC90588,Douglas DC-8-72,D8Q
XRG5Y87MK4RB18167,Lockheed L-1049 Super Constellation,L49
MR6PRC9V3CX123454,Airbus A350,350
VE815H5BZ1TZ22481,Boeing 737-100,731
ZL90LYUY1HLV77593,Boeing 767,767
ZDGA1A3Z47UT64002,McDonnell Douglas MD88,M88
EP976005F3EF13709,Boeing 737,737
WN93XK7BHNAG70001,Lockheed L-1049 Super Constellation,L49
K0BK2KK845N010427,Canadair Regional Jet 1000,CRK
